Trip_ID,Date,Time,Pickup_Location,Drop_Location,Distance_km,Payment_Type,Passenger_Count,Driver_Rating,Fare_Amount,DateTime,Hour,DayOfWeek,Month,Year,DayOfMonth,Weekend,Time_Category,Peak_Hour,Fare_per_km,Trip_Category,Trip_Efficiency,Rating_Category,Rating_Bin,Route,Same_Location_Trip,Route_Popularity,Payment_Type_Encoded,Passenger_Group,Time_Multiplier,Day_Premium,Is_Weekend,Final_Multiplier
UBER0566,2024-12-31,15:12,Chandni Chowk,Greater Kailash,28.46,Wallet,4,4.6,465.17,2024-12-31 15:12:00,15,Tuesday,December,2024,31,False,Afternoon,Off-Peak,16.34469430780042,Long,0.5743040867111884,Excellent,Excellent,Chandni Chowk to Greater Kailash,False,2,2,Large Group,1.0,1.0,0,1.0
UBER0567,2025-01-10,12:39,Rohini,Lajpat Nagar,16.86,Cash,3,4.7,214.76,2025-01-10 12:39:00,12,Friday,January,2025,10,False,Afternoon,Off-Peak,12.737841043890866,Long,0.7555065862331475,Excellent,Excellent,Rohini to Lajpat Nagar,False,5,0,Small Group,1.0,1.15,0,1.15
UBER0568,2025-10-09,12:02,Indraprastha,Hauz Khas,2.02,Wallet,3,3.5,38.39,2025-10-09 12:02:00,12,Thursday,October,2025,9,False,Afternoon,Off-Peak,19.004950495049506,Short,9.408391334182923,Average,Poor,Indraprastha to Hauz Khas,False,4,2,Small Group,1.0,1.0,0,1.0
UBER0569,2025-10-06,18:57,Dwarka,Okhla,22.84,Wallet,1,3.6,398.2,2025-10-06 18:57:00,18,Monday,October,2025,6,False,Evening,Peak,17.434325744308232,Long,0.7633242444968578,Average,Average,Dwarka to Okhla,False,4,2,Solo,1.35,1.0,0,1.35
UBER0570,2024-02-04,08:57,Vasant Kunj,Indraprastha,27.0,Card,2,4.3,487.67,2024-02-04 08:57:00,8,Sunday,February,2024,4,True,Morning,Peak,18.061851851851852,Long,0.668957475994513,Good,Good,Vasant Kunj to Indraprastha,False,6,1,Couple,1.3,1.25,1,1.625
UBER0571,2024-10-13,18:34,Lajpat Nagar,Rohini,22.45,Card,3,4.7,337.42,2024-10-13 18:34:00,18,Sunday,October,2024,13,True,Evening,Peak,15.029844097995547,Long,0.669480806146795,Excellent,Excellent,Lajpat Nagar to Rohini,False,7,1,Small Group,1.35,1.25,1,1.6875
UBER0572,2025-01-03,13:35,Indraprastha,Lajpat Nagar,8.43,Wallet,3,3.2,116.7,2025-01-03 13:35:00,13,Friday,January,2025,3,False,Afternoon,Off-Peak,13.843416370106763,Medium,1.6421608979960574,Average,Poor,Indraprastha to Lajpat Nagar,False,2,2,Small Group,1.0,1.15,0,1.15
UBER0573,2024-10-27,11:00,Gurugram Cyber City,Gurugram Cyber City,5.36,Cash,4,4.9,105.38,2024-10-27 11:00:00,11,Sunday,October,2024,27,True,Morning,Off-Peak,19.66044776119403,Medium,3.667993985297393,Excellent,Excellent,Gurugram Cyber City to Gurugram Cyber City,True,6,0,Large Group,1.0,1.25,1,1.25
UBER0574,2025-04-16,03:27,Chandni Chowk,Noida Sector 15,19.91,Wallet,4,3.7,326.29,2025-04-16 03:27:00,3,Wednesday,April,2025,16,False,Night,Off-Peak,16.38824711200402,Long,0.8231163793070829,Average,Average,Chandni Chowk to Noida Sector 15,False,7,2,Large Group,1.4,1.0,0,1.4
UBER0575,2025-01-13,20:20,Unknown,Mayur Vihar,26.83,Card,2,4.0,533.02,2025-01-13 20:20:00,20,Monday,January,2025,13,False,Evening,Off-Peak,19.866567275437944,Long,0.7404609495131549,Good,Average,Unknown to Mayur Vihar,False,2,1,Couple,1.2,1.0,0,1.2
UBER0576,2024-05-18,16:34,IGI Airport,Pitampura,19.25,Cash,3,3.9,370.18,2024-05-18 16:34:00,16,Saturday,May,2024,18,True,Afternoon,Off-Peak,19.230129870129872,Long,0.9989677854612921,Average,Average,IGI Airport to Pitampura,False,3,0,Small Group,1.0,1.25,1,1.25
UBER0577,2024-04-19,04:16,Mayur Vihar,Pitampura,27.87,Wallet,4,4.7,462.47,2024-04-19 04:16:00,4,Friday,April,2024,19,False,Night,Off-Peak,16.59382848941514,Long,0.5954010939869085,Excellent,Excellent,Mayur Vihar to Pitampura,False,8,2,Large Group,1.4,1.15,0,1.6099999999999999
UBER0578,2024-11-21,10:08,IGI Airport,Dwarka,15.01,Cash,3,4.0,192.19,2024-11-21 10:08:00,10,Thursday,November,2024,21,False,Morning,Off-Peak,12.804130579613592,Long,0.8530400119662619,Good,Average,IGI Airport to Dwarka,False,11,0,Small Group,1.0,1.0,0,1.0
UBER0579,2025-09-20,10:20,Hauz Khas,Hauz Khas,21.38,Card,3,4.4,307.83,2025-09-20 10:20:00,10,Saturday,September,2025,20,True,Morning,Off-Peak,14.398035547240411,Long,0.6734347777006741,Good,Good,Hauz Khas to Hauz Khas,True,7,1,Small Group,1.0,1.25,1,1.25
UBER0580,2025-01-05,02:23,Dwarka,Dwarka,24.78,Card,2,4.1,487.87,2025-01-05 02:23:00,2,Sunday,January,2025,5,True,Night,Off-Peak,19.688054882970135,Long,0.7945139177954049,Good,Good,Dwarka to Dwarka,True,7,1,Couple,1.4,1.25,1,1.75
UBER0581,2025-04-07,19:26,Indraprastha,Kalkaji,26.0,Wallet,4,4.3,453.34,2025-04-07 19:26:00,19,Monday,April,2025,7,False,Evening,Peak,17.436153846153847,Long,0.6706213017751479,Good,Good,Indraprastha to Kalkaji,False,3,2,Large Group,1.35,1.0,0,1.35
UBER0582,2025-06-26,19:53,Greater Kailash,Pitampura,8.15,Card,1,3.3,153.71,2025-06-26 19:53:00,19,Thursday,June,2025,26,False,Evening,Peak,18.860122699386505,Medium,2.314125484587301,Average,Poor,Greater Kailash to Pitampura,False,5,1,Solo,1.35,1.0,0,1.35
UBER0583,2024-11-26,01:31,Greater Kailash,Pitampura,6.94,Cash,3,3.5,99.23,2024-11-26 01:31:00,1,Tuesday,November,2024,26,False,Night,Off-Peak,14.298270893371757,Medium,2.0602695811774865,Average,Poor,Greater Kailash to Pitampura,False,5,0,Small Group,1.4,1.0,0,1.4
UBER0584,2024-08-22,20:17,Karol Bagh,Rajouri Garden,20.64,Card,4,4.4,412.15,2024-08-22 20:17:00,20,Thursday,August,2024,22,False,Evening,Off-Peak,19.968507751937985,Long,0.9674664608497086,Good,Good,Karol Bagh to Rajouri Garden,False,8,1,Large Group,1.2,1.0,0,1.2
UBER0585,2024-06-01,15:30,Hauz Khas,Hauz Khas,23.93,Card,1,3.2,346.88,2024-06-01 15:30:00,15,Saturday,June,2024,1,True,Afternoon,Off-Peak,14.495612202256583,Long,0.6057506143859834,Average,Poor,Hauz Khas to Hauz Khas,True,7,1,Solo,1.0,1.25,1,1.25
UBER0586,2024-04-03,01:06,Mayur Vihar,Pitampura,16.79,Cash,1,4.4,231.16,2024-04-03 01:06:00,1,Wednesday,April,2024,3,False,Night,Off-Peak,13.767718880285885,Long,0.8199951685697371,Good,Good,Mayur Vihar to Pitampura,False,8,0,Solo,1.4,1.0,0,1.4
UBER0587,2024-09-03,03:33,Rajouri Garden,Indraprastha,25.04,Cash,3,4.1,420.34,2024-09-03 03:33:00,3,Tuesday,September,2024,3,False,Night,Off-Peak,16.786741214057507,Long,0.6703970133409548,Good,Good,Rajouri Garden to Indraprastha,False,5,0,Small Group,1.4,1.0,0,1.4
UBER0588,2024-03-26,21:28,Okhla,Hauz Khas,10.61,Card,2,3.9,154.94,2024-03-26 21:28:00,21,Tuesday,March,2024,26,False,Night,Off-Peak,14.60320452403393,Medium,1.3763623491078163,Average,Average,Okhla to Hauz Khas,False,5,1,Couple,1.2,1.0,0,1.2
UBER0589,2024-08-17,15:01,Noida Sector 15,Indraprastha,21.27,Cash,4,4.5,356.47,2024-08-17 15:01:00,15,Saturday,August,2024,17,True,Afternoon,Off-Peak,16.759285378467325,Long,0.7879306712960661,Excellent,Good,Noida Sector 15 to Indraprastha,False,8,0,Large Group,1.0,1.25,1,1.25
UBER0590,2025-06-01,16:29,Rajouri Garden,Okhla,12.57,Wallet,2,4.9,184.05,2025-06-01 16:29:00,16,Sunday,June,2025,1,True,Afternoon,Off-Peak,14.64200477326969,Medium,1.1648372930206594,Excellent,Excellent,Rajouri Garden to Okhla,False,3,2,Couple,1.0,1.25,1,1.25
UBER0591,2025-04-23,16:17,Hauz Khas,Rajouri Garden,28.74,Card,3,3.6,562.38,2025-04-23 16:17:00,16,Wednesday,April,2025,23,False,Afternoon,Off-Peak,19.5678496868476,Long,0.6808576787351288,Average,Average,Hauz Khas to Rajouri Garden,False,10,1,Small Group,1.0,1.0,0,1.0
UBER0592,2024-04-28,02:56,Janakpuri,Rajouri Garden,20.53,Cash,2,4.6,356.27,2024-04-28 02:56:00,2,Sunday,April,2024,28,True,Night,Off-Peak,17.353628835849975,Long,0.8452814825060874,Excellent,Excellent,Janakpuri to Rajouri Garden,False,7,0,Couple,1.4,1.25,1,1.75
UBER0593,2025-07-11,08:38,Karol Bagh,Kalkaji,26.53,Cash,2,4.2,485.19,2025-07-11 08:38:00,8,Friday,July,2025,11,False,Morning,Peak,18.288352808141724,Long,0.6893461292175546,Good,Good,Karol Bagh to Kalkaji,False,8,0,Couple,1.3,1.15,0,1.4949999999999999
UBER0594,2025-04-03,02:18,Pitampura,Saket,19.81,Cash,4,3.4,380.76,2025-04-03 02:18:00,2,Thursday,April,2025,3,False,Night,Off-Peak,19.220595658758203,Long,0.9702471306793642,Average,Poor,Pitampura to Saket,False,7,0,Large Group,1.4,1.0,0,1.4
UBER0595,2025-05-25,02:18,Indraprastha,Okhla,18.41,Wallet,4,3.6,267.85,2025-05-25 02:18:00,2,Sunday,May,2025,25,True,Night,Off-Peak,14.549158066268333,Long,0.7902856092486873,Average,Average,Indraprastha to Okhla,False,8,2,Large Group,1.4,1.25,1,1.75
UBER0596,2024-01-10,17:18,Gurugram Cyber City,Indraprastha,25.83,Cash,2,4.2,375.75,2024-01-10 17:18:00,17,Wednesday,January,2024,10,False,Evening,Peak,14.547038327526133,Long,0.5631838299468113,Good,Good,Gurugram Cyber City to Indraprastha,False,7,0,Couple,1.35,1.0,0,1.35
UBER0597,2025-05-28,23:00,Karol Bagh,Dwarka,2.56,Cash,3,4.2,33.84,2025-05-28 23:00:00,23,Wednesday,May,2025,28,False,Night,Off-Peak,13.218750000000002,Short,5.163574218750001,Good,Good,Karol Bagh to Dwarka,False,7,0,Small Group,1.4,1.0,0,1.4
UBER0598,2025-04-10,20:06,Kalkaji,Connaught Place,8.58,Cash,1,3.4,123.69,2025-04-10 20:06:00,20,Thursday,April,2025,10,False,Evening,Off-Peak,14.416083916083915,Medium,1.680196260615841,Average,Poor,Kalkaji to Connaught Place,False,7,0,Solo,1.2,1.0,0,1.2
UBER0599,2025-12-01,19:21,Rohini,Okhla,25.44,Card,4,4.0,316.09,2025-12-01 19:21:00,19,Monday,December,2025,1,False,Evening,Peak,12.424921383647797,Long,0.48840099778489765,Good,Average,Rohini to Okhla,False,9,1,Large Group,1.35,1.0,0,1.35
UBER0600,2025-11-07,07:33,Okhla,Saket,15.73,Card,3,3.6,291.59,2025-11-07 07:33:00,7,Friday,November,2025,7,False,Morning,Peak,18.537190082644624,Long,1.1784609079875794,Average,Average,Okhla to Saket,False,4,1,Small Group,1.3,1.15,0,1.4949999999999999
UBER0601,2025-01-23,18:15,Hauz Khas,Rohini,14.73,Card,1,4.8,215.93,2025-01-23 18:15:00,18,Thursday,January,2025,23,False,Evening,Peak,14.659198913781399,Medium,0.9951934089464629,Excellent,Excellent,Hauz Khas to Rohini,False,4,1,Solo,1.35,1.0,0,1.35
UBER0602,2025-12-09,15:32,Okhla,Janakpuri,6.76,Card,3,3.6,94.67,2025-12-09 15:32:00,15,Tuesday,December,2025,9,False,Afternoon,Off-Peak,14.004437869822485,Medium,2.0716624067784744,Average,Average,Okhla to Janakpuri,False,5,1,Small Group,1.0,1.0,0,1.0
UBER0603,2025-08-06,11:44,Kalkaji,Rajouri Garden,20.05,Wallet,3,4.2,266.44,2025-08-06 11:44:00,11,Wednesday,August,2025,6,False,Morning,Off-Peak,13.288778054862842,Long,0.6627819478734585,Good,Good,Kalkaji to Rajouri Garden,False,7,2,Small Group,1.0,1.0,0,1.0
UBER0604,2025-08-25,09:53,Greater Kailash,Vasant Kunj,7.9,Wallet,3,3.3,95.49,2025-08-25 09:53:00,9,Monday,August,2025,25,False,Morning,Peak,12.087341772151898,Medium,1.5300432622977085,Average,Poor,Greater Kailash to Vasant Kunj,False,4,2,Small Group,1.3,1.0,0,1.3
UBER0605,2025-08-04,06:53,Lajpat Nagar,Mayur Vihar,27.54,Card,2,3.8,415.12,2025-08-04 06:53:00,6,Monday,August,2025,4,False,Morning,Off-Peak,15.073347857661584,Long,0.5473256302709363,Average,Average,Lajpat Nagar to Mayur Vihar,False,7,1,Couple,1.0,1.0,0,1.0
UBER0606,2024-08-31,19:49,Karol Bagh,Rajouri Garden,5.52,Wallet,2,3.1,76.99,2024-08-31 19:49:00,19,Saturday,August,2024,31,True,Evening,Peak,13.947463768115941,Medium,2.526714450745642,Average,Poor,Karol Bagh to Rajouri Garden,False,8,2,Couple,1.35,1.25,1,1.6875
UBER0607,2024-08-15,09:19,Karol Bagh,Dwarka,12.01,Cash,3,4.6,223.1,2024-08-15 09:19:00,9,Thursday,August,2024,15,False,Morning,Peak,18.576186511240632,Medium,1.5467266037669136,Excellent,Excellent,Karol Bagh to Dwarka,False,7,0,Small Group,1.3,1.0,0,1.3
UBER0608,2024-03-04,14:33,Hauz Khas,Janakpuri,7.07,Cash,4,4.9,108.18,2024-03-04 14:33:00,14,Monday,March,2024,4,False,Afternoon,Off-Peak,15.301272984441301,Medium,2.1642536045885854,Excellent,Excellent,Hauz Khas to Janakpuri,False,4,0,Large Group,1.0,1.0,0,1.0
UBER0609,2025-07-19,19:37,Gurugram Cyber City,Vasant Kunj,1.09,Card,2,4.5,17.47,2025-07-19 19:37:00,19,Saturday,July,2025,19,True,Evening,Peak,16.027522935779814,Short,14.7041494823668,Excellent,Good,Gurugram Cyber City to Vasant Kunj,False,6,1,Couple,1.35,1.25,1,1.6875
UBER0610,2024-10-06,16:03,Vasant Kunj,Saket,12.02,Cash,4,4.3,210.29,2024-10-06 16:03:00,16,Sunday,October,2024,6,True,Afternoon,Off-Peak,17.495008319467555,Medium,1.4554915407210944,Good,Good,Vasant Kunj to Saket,False,7,0,Large Group,1.0,1.25,1,1.25
UBER0611,2024-10-01,18:22,Mayur Vihar,Connaught Place,2.3,Wallet,1,4.5,42.81,2024-10-01 18:22:00,18,Tuesday,October,2024,1,False,Evening,Peak,18.61304347826087,Short,8.092627599243857,Excellent,Good,Mayur Vihar to Connaught Place,False,4,2,Solo,1.35,1.0,0,1.35
UBER0612,2024-12-24,19:49,Chandni Chowk,Pitampura,2.31,Cash,2,4.4,35.79,2024-12-24 19:49:00,19,Tuesday,December,2024,24,False,Evening,Peak,15.493506493506493,Short,6.707145668184629,Good,Good,Chandni Chowk to Pitampura,False,4,0,Couple,1.35,1.0,0,1.35
UBER0613,2024-01-28,16:32,Indraprastha,Pitampura,24.46,Wallet,3,4.7,311.6,2024-01-28 16:32:00,16,Sunday,January,2024,28,True,Afternoon,Off-Peak,12.739165985282094,Long,0.5208162708619009,Excellent,Excellent,Indraprastha to Pitampura,False,5,2,Small Group,1.0,1.25,1,1.25
UBER0614,2025-09-21,17:06,Karol Bagh,Rohini,24.26,Wallet,1,4.1,294.49,2025-09-21 17:06:00,17,Sunday,September,2025,21,True,Evening,Peak,12.138911788953008,Long,0.5003673449692089,Good,Good,Karol Bagh to Rohini,False,6,2,Solo,1.35,1.25,1,1.6875
UBER0615,2024-11-24,19:02,Greater Kailash,Dwarka,4.63,Cash,1,3.6,90.74,2024-11-24 19:02:00,19,Sunday,November,2024,24,True,Evening,Peak,19.598272138228943,Short,4.232888150805388,Average,Average,Greater Kailash to Dwarka,False,11,0,Solo,1.35,1.25,1,1.6875
UBER0616,2024-01-26,03:32,Unknown,Okhla,15.0,Card,4,4.1,268.75,2024-01-26 03:32:00,3,Friday,January,2024,26,False,Night,Off-Peak,17.916666666666668,Medium,1.1944444444444444,Good,Good,Unknown to Okhla,False,3,1,Large Group,1.4,1.15,0,1.6099999999999999
UBER0617,2024-11-29,04:17,Gurugram Cyber City,Hauz Khas,15.28,Wallet,3,3.0,225.06,2024-11-29 04:17:00,4,Friday,November,2024,29,False,Night,Off-Peak,14.729057591623038,Long,0.9639435596611936,Average,Very Poor,Gurugram Cyber City to Hauz Khas,False,1,2,Small Group,1.4,1.15,0,1.6099999999999999
UBER0618,2024-12-11,17:55,IGI Airport,Dwarka,12.28,Wallet,4,5.0,181.77,2024-12-11 17:55:00,17,Wednesday,December,2024,11,False,Evening,Peak,14.80211726384365,Medium,1.2053841420068119,Excellent,Excellent,IGI Airport to Dwarka,False,11,2,Large Group,1.35,1.0,0,1.35
UBER0619,2024-09-06,15:05,Hauz Khas,Rajouri Garden,16.94,Wallet,1,4.4,325.81,2024-09-06 15:05:00,15,Friday,September,2024,6,False,Afternoon,Off-Peak,19.233175914994096,Long,1.135370479043335,Good,Good,Hauz Khas to Rajouri Garden,False,10,2,Solo,1.0,1.15,0,1.15
UBER0620,2025-04-10,09:24,Connaught Place,Karol Bagh,18.6,Cash,2,4.2,229.91,2025-04-10 09:24:00,9,Thursday,April,2025,10,False,Morning,Peak,12.360752688172042,Long,0.6645565961382818,Good,Good,Connaught Place to Karol Bagh,False,10,0,Couple,1.3,1.0,0,1.3
UBER0621,2024-11-29,15:27,Okhla,Connaught Place,21.54,Wallet,1,4.0,361.72,2024-11-29 15:27:00,15,Friday,November,2024,29,False,Afternoon,Off-Peak,16.792943361188488,Long,0.7796166834349345,Good,Average,Okhla to Connaught Place,False,7,2,Solo,1.0,1.15,0,1.15
UBER0622,2025-02-26,10:34,Unknown,Pitampura,12.53,Cash,2,3.4,239.78,2025-02-26 10:34:00,10,Wednesday,February,2025,26,False,Morning,Off-Peak,19.136472466081404,Medium,1.5272523915468001,Average,Poor,Unknown to Pitampura,False,3,0,Couple,1.0,1.0,0,1.0
UBER0623,2025-01-17,02:01,Unknown,Greater Kailash,4.19,Wallet,1,4.8,80.63,2025-01-17 02:01:00,2,Friday,January,2025,17,False,Night,Off-Peak,19.243436754176606,Short,4.59270566925456,Excellent,Excellent,Unknown to Greater Kailash,False,3,2,Solo,1.4,1.15,0,1.6099999999999999
UBER0624,2025-09-12,08:19,Dwarka,Connaught Place,28.91,Wallet,4,3.6,457.54,2025-09-12 08:19:00,8,Friday,September,2025,12,False,Morning,Peak,15.826357661708752,Long,0.5474354085682723,Average,Average,Dwarka to Connaught Place,False,5,2,Large Group,1.3,1.15,0,1.4949999999999999
UBER0625,2025-12-31,01:26,Rohini,Vasant Kunj,4.26,Card,3,4.1,76.12,2025-12-31 01:26:00,1,Wednesday,December,2025,31,False,Night,Off-Peak,17.868544600938968,Short,4.1944940377791005,Good,Good,Rohini to Vasant Kunj,False,6,1,Small Group,1.4,1.0,0,1.4
UBER0626,2024-07-29,13:00,Vasant Kunj,Kalkaji,18.11,Wallet,1,3.2,249.21,2024-07-29 13:00:00,13,Monday,July,2024,29,False,Afternoon,Off-Peak,13.760905577029266,Long,0.7598512190518646,Average,Poor,Vasant Kunj to Kalkaji,False,7,2,Solo,1.0,1.0,0,1.0
UBER0627,2024-07-03,11:12,Kalkaji,Gurugram Cyber City,28.58,Card,2,3.1,453.31,2024-07-03 11:12:00,11,Wednesday,July,2024,3,False,Morning,Off-Peak,15.861091672498251,Long,0.5549717170223322,Average,Poor,Kalkaji to Gurugram Cyber City,False,4,1,Couple,1.0,1.0,0,1.0
UBER0628,2024-08-04,15:18,Connaught Place,Vasant Kunj,1.64,Card,4,4.3,27.38,2024-08-04 15:18:00,15,Sunday,August,2024,4,True,Afternoon,Off-Peak,16.695121951219512,Short,10.17995240928019,Good,Good,Connaught Place to Vasant Kunj,False,5,1,Large Group,1.0,1.25,1,1.25
UBER0629,2025-05-19,10:27,Mayur Vihar,Gurugram Cyber City,26.68,Wallet,1,3.5,371.41,2025-05-19 10:27:00,10,Monday,May,2025,19,False,Morning,Off-Peak,13.920914542728637,Long,0.5217734086479999,Average,Poor,Mayur Vihar to Gurugram Cyber City,False,3,2,Solo,1.0,1.0,0,1.0
UBER0630,2024-02-26,05:45,Indraprastha,Chandni Chowk,12.82,Card,4,4.5,190.11,2024-02-26 05:45:00,5,Monday,February,2024,26,False,Morning,Off-Peak,14.829173166926678,Medium,1.1567217758913164,Excellent,Good,Indraprastha to Chandni Chowk,False,5,1,Large Group,1.0,1.0,0,1.0
UBER0631,2025-05-01,16:37,Connaught Place,Rajouri Garden,3.55,Cash,3,3.2,57.19,2025-05-01 16:37:00,16,Thursday,May,2025,1,False,Afternoon,Off-Peak,16.109859154929577,Short,4.53798849434636,Average,Poor,Connaught Place to Rajouri Garden,False,3,0,Small Group,1.0,1.0,0,1.0
UBER0632,2024-07-04,23:40,Greater Kailash,Janakpuri,18.62,Cash,4,4.7,318.81,2024-07-04 23:40:00,23,Thursday,July,2024,4,False,Night,Off-Peak,17.121911922663802,Long,0.9195441419260902,Excellent,Excellent,Greater Kailash to Janakpuri,False,5,0,Large Group,1.4,1.0,0,1.4
UBER0633,2025-12-15,07:56,Dwarka,Indraprastha,1.11,Wallet,3,4.6,22.07,2025-12-15 07:56:00,7,Monday,December,2025,15,False,Morning,Peak,19.882882882882882,Short,17.91250710169629,Excellent,Excellent,Dwarka to Indraprastha,False,10,2,Small Group,1.3,1.0,0,1.3
UBER0634,2025-06-01,11:06,Greater Kailash,Dwarka,23.4,Cash,2,4.0,368.72,2025-06-01 11:06:00,11,Sunday,June,2025,1,True,Morning,Off-Peak,15.75726495726496,Long,0.6733873913361095,Good,Average,Greater Kailash to Dwarka,False,11,0,Couple,1.0,1.25,1,1.25
UBER0635,2025-12-30,18:20,Gurugram Cyber City,Kalkaji,10.77,Cash,4,3.8,142.68,2025-12-30 18:20:00,18,Tuesday,December,2025,30,False,Evening,Peak,13.24791086350975,Medium,1.2300752890909703,Average,Average,Gurugram Cyber City to Kalkaji,False,6,0,Large Group,1.35,1.0,0,1.35
UBER0636,2025-07-29,02:46,Lajpat Nagar,Hauz Khas,1.24,Cash,3,4.9,18.4,2025-07-29 02:46:00,2,Tuesday,July,2025,29,False,Night,Off-Peak,14.838709677419354,Short,11.966701352757545,Excellent,Excellent,Lajpat Nagar to Hauz Khas,False,5,0,Small Group,1.4,1.0,0,1.4
UBER0637,2024-06-22,00:37,Unknown,Vasant Kunj,21.09,Card,1,3.5,320.6,2024-06-22 00:37:00,0,Saturday,June,2024,22,True,Night,Off-Peak,15.201517306780465,Long,0.7207926650915346,Average,Poor,Unknown to Vasant Kunj,False,3,1,Solo,1.4,1.25,1,1.75
UBER0638,2024-04-08,21:35,Okhla,Greater Kailash,6.09,Wallet,4,4.2,118.72,2024-04-08 21:35:00,21,Monday,April,2024,8,False,Night,Off-Peak,19.49425287356322,Medium,3.201026744427458,Good,Good,Okhla to Greater Kailash,False,4,2,Large Group,1.2,1.0,0,1.2
UBER0639,2024-08-15,02:26,Dwarka,Pitampura,10.46,Wallet,2,4.8,156.59,2024-08-15 02:26:00,2,Thursday,August,2024,15,False,Night,Off-Peak,14.970363288718929,Medium,1.431201079227431,Excellent,Excellent,Dwarka to Pitampura,False,7,2,Couple,1.4,1.0,0,1.4
UBER0640,2024-04-07,21:19,Janakpuri,Saket,25.7,Card,3,3.7,398.96,2024-04-07 21:19:00,21,Sunday,April,2024,7,True,Night,Off-Peak,15.523735408560311,Long,0.6040363972202456,Average,Average,Janakpuri to Saket,False,3,1,Small Group,1.2,1.25,1,1.5
UBER0641,2024-05-30,00:00,Saket,Mayur Vihar,6.44,Cash,1,3.4,108.68,2024-05-30 00:00:00,0,Thursday,May,2024,30,False,Night,Off-Peak,16.875776397515526,Medium,2.6204621735272555,Average,Poor,Saket to Mayur Vihar,False,3,0,Solo,1.4,1.0,0,1.4
UBER0642,2024-07-30,02:15,Greater Kailash,Karol Bagh,18.62,Cash,2,4.8,261.23,2024-07-30 02:15:00,2,Tuesday,July,2024,30,False,Night,Off-Peak,14.02953813104189,Long,0.7534660650398437,Excellent,Excellent,Greater Kailash to Karol Bagh,False,6,0,Couple,1.4,1.0,0,1.4
UBER0643,2024-06-04,03:58,Okhla,Karol Bagh,20.76,Cash,4,4.7,365.1,2024-06-04 03:58:00,3,Tuesday,June,2024,4,False,Night,Off-Peak,17.58670520231214,Long,0.8471437958724536,Excellent,Excellent,Okhla to Karol Bagh,False,7,0,Large Group,1.4,1.0,0,1.4
UBER0644,2025-09-06,11:02,Pitampura,Janakpuri,11.48,Cash,1,4.9,170.49,2025-09-06 11:02:00,11,Saturday,September,2025,6,True,Morning,Off-Peak,14.851045296167248,Medium,1.2936450606417462,Excellent,Excellent,Pitampura to Janakpuri,False,7,0,Solo,1.0,1.25,1,1.25
UBER0645,2025-04-06,08:00,IGI Airport,Hauz Khas,12.48,Card,2,4.1,150.38,2025-04-06 08:00:00,8,Sunday,April,2025,6,True,Morning,Peak,12.049679487179487,Medium,0.9655191896778434,Good,Good,IGI Airport to Hauz Khas,False,5,1,Couple,1.3,1.25,1,1.625
UBER0646,2024-10-28,10:12,Pitampura,Vasant Kunj,1.29,Cash,3,3.9,22.02,2024-10-28 10:12:00,10,Monday,October,2024,28,False,Morning,Off-Peak,17.069767441860463,Short,13.232377861907336,Average,Average,Pitampura to Vasant Kunj,False,4,0,Small Group,1.0,1.0,0,1.0
UBER0647,2024-08-20,01:58,Lajpat Nagar,Noida Sector 15,11.01,Card,1,4.0,205.94,2024-08-20 01:58:00,1,Tuesday,August,2024,20,False,Night,Off-Peak,18.704813805631243,Medium,1.698893170357061,Good,Average,Lajpat Nagar to Noida Sector 15,False,8,1,Solo,1.4,1.0,0,1.4
UBER0648,2024-12-13,22:13,Chandni Chowk,Chandni Chowk,17.97,Wallet,4,4.0,284.65,2024-12-13 22:13:00,22,Friday,December,2024,13,False,Night,Off-Peak,15.84028937117418,Long,0.8814852182066879,Good,Average,Chandni Chowk to Chandni Chowk,True,5,2,Large Group,1.4,1.15,0,1.6099999999999999
UBER0649,2024-10-19,18:00,Gurugram Cyber City,Indraprastha,23.26,Cash,3,3.0,387.39,2024-10-19 18:00:00,18,Saturday,October,2024,19,True,Evening,Peak,16.654772141014615,Long,0.7160263173265096,Average,Very Poor,Gurugram Cyber City to Indraprastha,False,7,0,Small Group,1.35,1.25,1,1.6875
UBER0650,2024-04-08,00:54,Rohini,Karol Bagh,4.25,Cash,4,3.7,80.4,2024-04-08 00:54:00,0,Monday,April,2024,8,False,Night,Off-Peak,18.91764705882353,Short,4.45121107266436,Average,Average,Rohini to Karol Bagh,False,6,0,Large Group,1.4,1.0,0,1.4
UBER0651,2024-06-18,21:01,Gurugram Cyber City,Rajouri Garden,26.62,Wallet,1,5.0,484.17,2024-06-18 21:01:00,21,Tuesday,June,2024,18,False,Night,Off-Peak,18.188204357625846,Long,0.6832533567853436,Excellent,Excellent,Gurugram Cyber City to Rajouri Garden,False,6,2,Solo,1.2,1.0,0,1.2
